Date,EWA,EWC,EWG,EWJ,EWT,EWU,EWW,EWY,EWZ,EZA,URTH
2021-07-14,21.191665649414062,33.382171630859375,30.86360740661621,61.045860290527344,44.015525817871094,27.138038635253906,40.69963836669922,82.20877838134766,27.277725219726562,38.6844596862793,118.67057800292969
2021-07-15,20.988136291503906,33.23750686645508,30.49335479736328,60.29999542236328,43.920433044433594,26.82535171508789,41.14166259765625,82.551025390625,26.966211318969727,38.382423400878906,118.02362060546875
2021-07-16,20.841594696044922,32.84870529174805,30.246519088745117,59.68731689453125,43.77099609375,26.58672332763672,41.18415451049805,81.69542694091797,26.6072940826416,38.14397048950195,117.1640853881836
2021-07-19,20.401962280273438,32.09823989868164,29.594160079956055,58.83489990234375,43.146080017089844,25.870832443237305,39.8921012878418,79.80412292480469,25.618579864501953,37.182228088378906,115.36184692382812
2021-07-20,20.654342651367188,32.61362075805664,29.735212326049805,59.5363655090332,43.26155471801758,26.010717391967773,39.841102600097656,81.00196075439453,25.84882354736328,37.38093566894531,116.83137512207031
2021-07-21,20.963712692260742,33.22846221923828,30.17599105834961,59.96257781982422,43.32268524169922,26.52911949157715,40.30862045288086,80.56964874267578,26.228059768676758,37.89757537841797,118.10679626464844
2021-07-22,20.931142807006836,33.19229507446289,30.246519088745117,59.927059173583984,43.30230712890625,26.46329116821289,40.64013671875,81.23611450195312,26.180654525756836,37.913475036621094,118.2916488647461
2021-07-23,21.077688217163086,33.39122009277344,30.49335479736328,60.26448440551758,43.28193283081055,26.69369125366211,40.793148040771484,81.19108581542969,25.977493286132812,37.476314544677734,119.40070343017578
2021-07-26,21.102113723754883,33.382171630859375,30.484540939331055,60.05137252807617,42.98985290527344,26.841808319091797,41.4306755065918,81.0830078125,26.38381576538086,37.055049896240234,119.47466278076172
2021-07-27,21.061405181884766,33.27367401123047,30.396385192871094,59.722843170166016,42.351356506347656,26.87472152709961,41.58367156982422,80.27244567871094,26.140026092529297,37.03915786743164,119.05875396728516
2021-07-28,21.004417419433594,33.50875473022461,30.458093643188477,60.042484283447266,42.79287338256836,26.89118003845215,41.91519546508789,81.01996612548828,26.82400131225586,37.81809997558594,119.2713394165039
2021-07-29,21.18352508544922,33.85234069824219,30.687297821044922,60.2467155456543,43.51287841796875,27.21209716796875,42.280704498291016,81.60537719726562,26.851089477539062,38.644718170166016,119.89054870605469
2021-07-30,20.97999382019043,33.75288772583008,30.431642532348633,59.58964538574219,43.19363021850586,26.98169708251953,41.668678283691406,79.93021392822266,25.32737922668457,38.47780227661133,119.0679931640625
2021-08-02,21.134675979614258,33.68054962158203,30.49335479736328,60.16680908203125,43.29551696777344,27.07221221923828,41.5496711730957,79.91220092773438,25.747249603271484,38.7559928894043,119.25283813476562
2021-08-03,21.305641174316406,33.698631286621094,30.572696685791016,60.610774993896484,43.74382019042969,27.393129348754883,42.36570358276367,81.10102081298828,25.814966201782227,39.296478271484375,120.03844451904297
2021-08-04,21.28936004638672,33.62629699707031,30.66085433959961,59.98921585083008,44.1717529296875,27.319068908691406,41.69417953491211,82.2177963256836,25.489912033081055,38.99444580078125,119.65949249267578
2021-08-05,21.44404411315918,33.843299865722656,30.810718536376953,60.34439468383789,44.33477020263672,27.426040649414062,41.81317901611328,82.41593933105469,25.259658813476562,38.66061782836914,120.38963317871094
2021-08-06,21.44404411315918,33.89755630493164,30.625587463378906,60.220088958740234,43.94081115722656,27.351985931396484,41.51566696166992,81.40723419189453,25.4425048828125,38.30293655395508,120.195556640625
2021-08-09,21.362634658813477,33.7890510559082,30.546247482299805,60.184566497802734,43.737030029296875,27.327295303344727,41.16715621948242,81.32618713378906,25.361242294311523,38.01679992675781,120.21405792236328
2021-08-10,21.476606369018555,34.01509475708008,30.616775512695312,60.220088958740234,43.32268524169922,27.467187881469727,41.44766616821289,80.16437530517578,25.456050872802734,37.99296188354492,120.35266876220703
2021-08-11,21.582447052001953,34.186893463134766,30.74901008605957,60.96595764160156,43.3294792175293,27.722267150878906,41.91519546508789,79.60598754882812,25.408647537231445,38.70035934448242,120.78704833984375
2021-08-12,21.517314910888672,34.11455535888672,30.925323486328125,60.76171875,43.1800422668457,27.598840713500977,41.71968078613281,78.65132904052734,24.948143005371094,38.22345733642578,121.03660583496094
2021-08-13,21.663856506347656,34.09646987915039,31.154529571533203,60.94819259643555,42.63664245605469,27.746959686279297,42.1786994934082,77.76871490478516,25.049728393554688,38.50960159301758,121.40628814697266
2021-08-16,21.435903549194336,33.89755630493164,30.995845794677734,60.530853271484375,42.4124870300293,27.516555786132812,42.110694885253906,77.4084701538086,24.575685501098633,38.49370193481445,121.36931610107422
2021-08-17,20.91486358642578,33.544918060302734,30.71375274658203,60.02473831176758,41.14908218383789,27.351985931396484,42.07669448852539,75.61624145507812,24.358983993530273,37.64323806762695,120.44509887695312
2021-08-18,20.752038955688477,33.35505294799805,30.74901008605957,59.71396255493164,41.78757858276367,27.20387077331543,42.42521286010742,75.99449157714844,23.600509643554688,37.436580657958984,119.45616912841797
2021-08-19,20.581073760986328,32.740196228027344,30.42283058166504,59.14567184448242,40.94530487060547,26.784204483032227,41.49867248535156,74.75164031982422,23.33640480041504,36.36355209350586,119.01255798339844
2021-08-20,20.621780395507812,32.98433303833008,30.510986328125,59.19007873535156,41.18983459472656,26.90764045715332,41.269161224365234,74.4094009399414,23.60728645324707,35.80717086791992,119.87206268310547
2021-08-23,20.82530975341797,33.65342712402344,30.740192413330078,59.97146224975586,42.10003662109375,27.088666915893555,41.86418533325195,75.60722351074219,23.553110122680664,36.896087646484375,121.00885772705078
2021-08-24,21.004417419433594,33.89755630493164,30.84598731994629,60.50423049926758,42.18833923339844,27.12158203125,41.98318862915039,76.99418640136719,24.575685501098633,37.50811004638672,121.24918365478516
2021-08-25,21.061405181884766,33.94276428222656,30.77545928955078,60.3888053894043,42.84720993041992,27.245010375976562,42.136199951171875,77.0392074584961,24.948143005371094,37.32529830932617,121.44326782226562
2021-08-26,20.866016387939453,33.51780319213867,30.572696685791016,60.0780143737793,42.52116775512695,27.0804386138916,41.91519546508789,76.07555389404297,24.379297256469727,37.36504364013672,120.79630279541016
2021-08-27,21.175386428833008,33.96084976196289,30.8724308013916,60.49533462524414,43.431365966796875,27.319068908691406,42.4762077331543,77.18331909179688,25.042953491210938,38.374473571777344,121.84069061279297
2021-08-30,21.167240142822266,33.90659713745117,30.96058464050293,60.415428161621094,43.737030029296875,27.3026123046875,42.75672149658203,76.54386901855469,24.860109329223633,38.06449508666992,122.20112609863281
2021-08-31,21.102113723754883,33.76192855834961,30.810718536376953,60.735084533691406,44.124202728271484,27.1627254486084,43.44525146484375,78.07494354248047,24.650178909301758,39.280582427978516,122.01628875732422
2021-09-01,21.313785552978516,33.97892761230469,30.890060424804688,61.720699310302734,44.23967742919922,27.327295303344727,42.79072570800781,78.966552734375,24.819477081298828,39.41571044921875,122.4137191772461
2021-09-02,21.492891311645508,34.376766204833984,31.022293090820312,62.004844665527344,44.19892120361328,27.516555786132812,42.9182243347168,77.9938735961914,24.345436096191406,38.414222717285156,122.8018569946289
2021-09-03,21.60686683654785,34.449100494384766,30.96058464050293,63.76295852661133,44.55892562866211,27.541244506835938,42.773719787597656,78.98455047607422,24.2777156829834,39.10572052001953,122.9682388305664
2021-09-07,21.492891311645508,34.05126190185547,30.942955017089844,64.42891693115234,44.3415641784668,27.277931213378906,42.86722183227539,77.84077453613281,24.42670440673828,38.85137939453125,122.65397644042969
2021-09-08,21.370773315429688,33.834259033203125,30.510986328125,64.15365600585938,43.50608444213867,27.12158203125,42.38270568847656,76.53487396240234,23.03166389465332,38.70830535888672,122.26580810546875
2021-09-09,21.159101486206055,33.90659713745117,30.440458297729492,64.72193908691406,43.913639068603516,26.92409896850586,42.391204833984375,75.32803344726562,23.78335952758789,37.87373733520508,121.84990692138672
2021-09-10,21.004417419433594,33.6715087890625,30.396385192871094,64.6509017944336,44.26005554199219,26.940553665161133,42.51020812988281,75.30101776123047,23.431209564208984,37.61144256591797,121.15673828125
2021-09-13,21.175386428833008,33.780006408691406,30.616775512695312,65.5388412475586,44.46382522583008,27.170955657958984,42.64621353149414,75.86840057373047,23.93911361694336,38.3903694152832,121.57263946533203
2021-09-14,20.963712692260742,33.51780319213867,30.572696685791016,65.17479705810547,44.27363967895508,26.940553665161133,42.858726501464844,75.97648620605469,23.702089309692383,38.151920318603516,120.99038696289062
2021-09-15,21.167240142822266,33.96988296508789,30.546247482299805,65.81411743164062,44.2872200012207,27.138038635253906,43.351741790771484,76.74199676513672,23.573427200317383,38.28704071044922,121.72051239013672
